Tweet,Polarity
"""@ATasteOfAfrica7 You've no history. The main problem of Nigeria is having Igbos as tribe. They initiate Biafra and consumed by it. Fulani never fought Igbo, but Nigeria did. Yakubu Gowon was the head of state, or was he also fulani??? Useless. Continue your dead agitation.""",0
"Operatives of the Kwara State Police Command, Saturday, intercepted about 200 almajiri youths at Kanbi- Oloru axis of Bode-Saadu-Okoolowo express way in the Moro Local Government Area of the state. https://t.co/Dib8GdgYkh",0
@realDailyWire Thanks to the magnificent red army which destroyed fascist Germany. And yes Crimea is Russian. Sebastopol was five Gettysburgs just a generation ago. Putin defended Christians in the worst persecution since Diocletian. Enough of this stupid Russian animosity.,0
"""Let me make it clear here right now Yoruba,you guy's are bunch of fool's and coward go and ask of your brother or your son stop being jealous of Igbo people and IPOB, again stop being coward""",1
"@binaebitobi @ogundamisi @PoliceNG @GovWike You are a fool. Your governor shared food to his faithful PDPigs members. Despite lockdown on all markets in the state, went ahead 2 announce a total lockdown. That food u guys are eating will cause sickness &amp; the people you guy abandoned will see you surfer. Evil form givers",1
Coronavirus: 200 Almajiri Youths Arrested In Kwara https://t.co/LzERTHtnrq,0
Those Facilitating Movement Of Almajiri To South Should Be Arrested \xe2\x80\x94 Junaid https://t.co/Jd2cw1ATpK https://t.co/oLKV8xLkV4,0
Is this the end of Almajiri in the north or just a temporary halt? \n\n2023 will tell.,0
Exactly it was 430 year no Israelites remain in the land Egypt. @MaziNnamdiKanu This 2020 all Biafrans in the zoo Nigeria will go back Our  promise land through our leader #mazinnamdikanu  @WhiteHouse @EUinNigeria @POTUS @HuaweiEU @10DowningStreet @UKParliament https://t.co/oo1shhgwnH,1
"""@Sadiq_002 No need to read anything from your brainwashed efulefu Fulani slave! Is there any race more arrogant, forceful, greedy, selfish, ignorant, and outright evil as you born to rule nonsense Fulani's! All you talk about is war &amp; steal other people's resources! Nonsense! #FreeBiafra \xf0\x9f\x98\x8f https://t.co/mUNbTjz15a""",0
"Why are almajiri sent back ? Isn\xe2\x80\x99t Nigerian their country? Imagine being sent back from a state Becuse you are not from there \n\nWe created the almajiri mess, we must solve it.",0
"Again, Cross River Intercepts Truck Load of Almajiri Children https://t.co/8VNeMKeJoB",0
"""@ShehuSani But... What's their use? Who is Almajiri... What are they needed for?""",0
@ShehuSani Not only end almajiri  but to provide a proper solution to help them have a better future.,0
"@Tutsy22 @akaebube Crude oil has no export value now. So, Almajiri can take the place of Crude oil. Almajiri should be exported overseas and not down South of Nigeria.",0
@Eccentric_sky @nkereuwxm Lagos is actually the headquarter of this zoo called Nigeria.,0
"""@Princeclassik @MobilePunch If Nigeria is a zoo and you're begging for freedom from the animals in the zoo what are you?""",0
@badmusoa @melanin_dharmmy @debimpay @_ndawondi @Mazibadmus You want to give him the Almajiri treatment\n@debimpay be ready to receive @mazibadmus,0
"""@John_F_Kennnedy That is not even Trudeau, who is an imposter he is Castro's bastard &amp; this here is a clone, he steps in front of a greenscreen daily to babble his nonsense to Canadians, we can't stand him.    \n\nMeanwhile he is President @realDonaldTrump's bitch. https://t.co/ENy8SrYHxP""",0
"New Orasi Bridge Linking Imo And Anambra State abandoned by previous governments, completed by Buhari. Yet, most of its users would come  online to rant that Buhari has not done anything. \n Evil and ungrateful biafraud baboons! https://t.co/PbneYDvNLb",0
@IgboSydney @NkemdiMary IPOB legal team are seriously working on his release and others. The lockdown has slowed things down but his release and others are top list.,0
"@ShehuSani They\xe2\x80\x99re gone for good. Not needed now, tomorrow or in the future. they don\xe2\x80\x99t represent us. They are a menace to us. Parents should take of their kids like you do too.  Almajiri should  be at the orphanages.",0
"God takes joy in revamping a dead thing, so i believed that someday our merciful God will brings back live to this dying Nigeria were developed countries will envy our New Country Nigeria",0
"This backward Northerners wants to ship d prob they created down to South instead of staying &amp; hld their leaders accountable , bt wants to infect other region with their Ignorance, illiteracy &amp; disease more of d Almajiri &amp; some potential terrorist will b sent back if they cross.",1
Those Facilitating Movement Of Almajiri To South Should Be Arrested \xe2\x80\x94\xc2\xa0Junaid https://t.co/Qzjuuti2LW,0
@renoomokri @MBuhari Credit goes to Almajiri Late President Yar Aduwa. Its his greatness,0
@legitngnews This is rubbish n stupid act from the northerner governors.Almajiri belong to norths they shld take care of them among themselves.Why are they distributing them to all the states as if almajiri are federal allocation?Almajiri in any other states apart from norths are big problem,0
Wike redirects the Zoo\xe2\x80\x99s (Nigeria) Terrorist Government again https://t.co/dG9MAVxtQn,1
"""@ATasteOfAfrica7 Biafraud. Continue deceiving your self. Even the useless and criminal Nnamdi kanu cannot do anything for you people. Only making money for himself. You're so myopic and gullible, which has seriously affected your psychomotor and cognitive thinking. \n\nWahala dey for una""",0
@wuhanmadevirus @ShehuSani @NCDCgov with almajiri you say we beat you bloody stupid,0
"""@Lil_Gablex @woye1 @ikembaNigeria @CACCOT1 @RBiakpara @edoyakulo @chuks91 @jesu_dabira Bro, I've never been an advocate for Biafra neither have I fronted ipob agenda, but tell your govt to give us back what belong to us, the presidency is what we want or else we secede from your country""",0
"""That's the zoo called Nigeria for you, biafra is what we ask for! Let biafra go. @UNHumanRights @Europarl_EN @Israel @NkemdiMary @ipobpound_zone @WhiteHouse @realDonaldTrump @mazinnamdikanu https://t.co/0tj02CNP1V""",0
"""@adeoluoyebode @ShehuSani @elrufai What happened to the almajiri schools built by @GEJonathan? Why can't these northern governors /buhari government sustain that legacy?""",0
@samueljenkinson Arne sure does pamper you \xf0\x9f\x91\x8d,0
"""@okwara_richard @GoziconC @scarfizal Absolutely nothing but Almajiri schools that was rejected and today they are being moved from place to place..let's just say one had foresight and the other is still planning.""",0
"@ShehuSani As for you sir, you got it wrong, why should you say that almajiri is not needed now till 2023? That simply means that if Almajiri can be important to you in 2023 to vote for you then you have to accept them now and settled them down so think well",0
@SrNoela @ndidibini @MaziNnamdiKanu @Amaka_Ekwo @AloyEjimakor @EmekaGift @okafo_uche Without @MaziNnamdiKanu Orji Uzor Kalu will not be released from kuje Prison. Even as Orji Uzor Kalu was one among those who lied against IPOB and instigated IPOB carried Arms with military clothes.\nWhich never happened.\nDont mess around with Karma.\nOrji Uzor Kalu should be wise. https://t.co/H5JQfRLFY4,0
"The idea of bringing an end to almajiri menace, by the northern governors is commendable and, they deserved an accolades from every reasonable northerner.",0
"""Some said they will never vote an Igbo president because an Igbo man will end the almajiri system. Today the almajiri system is no more and guess what, 'It happened under Baba Buhari's watch. With a planned reform, some of these kids would have a bright future. But now, Sai Allah https://t.co/1K7fMfXdS5""",0
@HayyaHabibi Paki bastard you kill rape convert hindus and christians in porkisthan..they dont even have right to vote.their population is 1 or 2 %.. you are a terrorist no doubt ...,1
"""Who go's they.they are some of the. biafrans in Italy and the Zoo called nigeria must fall https://t.co/rOPmhtETFb""",1
"""@EmekaGift They can't deceive ipob, their game is over. All hail Biafra""",0
"@ShehuSani Poverty is the Almajiri,no more poverty no more almajiri.",0
This movement of Almajiri from North to South of Nigeria seems planned. Why now when Covid19 no. is increasing? Why moving in stealth mode and in numbers? What happened to interstate lockdown? What is the motive?.,0
This are the tithe collectors in #Zoo called #Nigeria Expecting to return back to their duty post @Amaka_Ekwo @OObienu @EmekaGift @MaziNnamdiKanu https://t.co/5OHmxRZTbN,0
Christians that denounce sage and crystals kill tf out of me. Your God creates everything and still it\xe2\x80\x99s evil to burn sage or use crystals? I have to laugh,0
Coronavirus: 200 Almajiri Youths Arrested In\xc2\xa0Kwara https://t.co/7M5sydTyyR,0
"@realDonaldTrump Oh wow I LOVE THIS!!!!! You are the best president in the universe!!! Could I please become American so I can have you as my president??? My daughters need you!! Send a clone to Spain. And also a Gen Flynn clone!!! We need Patriots here! Blessings to you, your family and team",0
Finally @MaziNnamdiKanu\nVindicated @jubriel speech prerecored https://t.co/7p82jx2J7y,0
"@shammy_shammy_ Arne has two hands, does he not?",0
@obi_Nwosu Let them stay home or better yet in theor emirs house and mosque. Better yet scrap abolish almajiri,0
Who set these Almajiris up? \nhttps://t.co/xYBTxPH6KI\nAlmajiri #KadunaVsKano\n#kanovskaduna Abuja,0
Coronavirus: 200 Almajiri Youths Arrested In\xc2\xa0Kwara https://t.co/TmrzxQPSMw,0
"@BashirAhmaad I wanted to respond but I observed you placed a ""comma"" in front of ""and"". Your tweets are full of grammatical errors! You obviously don\'t have the competence to do your job. How did you even get this job? Oh sorry! This is Nigeria. Almajiri quota system!!!",0
"@SydneyNdyson @Johniky5 @MaziNnamdiKanu @KaluMazi @radiobiafralive @PaulOkoronkwo2 @IPOB_LONDON MNK is too kind,this baboon was among those who planned to murder him.",0
"@ShehuSani If there is any conscience left in you, give maximum support to all the northern leaders to end this unoroductive tradition.\nYou are part of the beneficiaries of Almajiri but time has come to abolish it.",0
What did you hear about Almajiri? https://t.co/w4xMMpTmU9,0
"MOST PEOPLE are like the blind men describing the elephant. Most so-called Christians, Muslims, and Jews are like that. Most people are blind, deaf, dumb, stupid, and clueless. Daniel 2:32-45, Rev. 21:1.",0
"@mamapidgin @Intergrity56 Yes, i strongly believe so. All it takes is the; WILLPOWER to enforce that change. The fact that this system has not yielded the desired result, is enough reason to abolish it. Before now, most Northern Govs never openly criticised the Almajiri system but now they are...",0
The #IPOB recently submitted documentation on #HumanRights abuses against #Biafrans in #Nigeria to @AgnesCallamard of @UN. The @StateDept and int\xe2\x80\x99l community must ACT NOW to foster a safe &amp; inclusive environment for all across Nigeria! Read @DailyPostNGR: https://t.co/NHK9JvMxT4,0
"@Promzy0072 @ShehuSani Almajiri system can not be eradicated in the north, this are the people they used during elections for manipulations, as tugs and for rigging etc. Stopping them or educating them will exposed the weakness and the emptiness of the northern ruling class",0
@john_danfulani @adamugarba So you call Almajiri a Culture...God is Good,0
@shammy_shammy_ I\xe2\x80\x99m with Arne,0
"If Northern parents living in the South sent their kids to the North to have Almajiri Education, then by all means bring them back home here in the South. If not, why are they being brought down South? Are their parents here? @kfayemi",0
"""@princematthewih @GoziconC Lmao.....typical of you ethnic bigots. Whenever you're challenged to proof your false allegations, someone doesn't share in your warped narratives, when one doesn't join you in hating other tribes and the president, you start like the children of hate that you are. You IPOB \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe""",0
"""@MarcusSol2 @CursedMuslims you know Christians won't kill you but in a muslim country you'd be DOA right?""",0
@MobilePunch I laugh when people abuse or insulting Mazi Nnamdi Kalu \nFor calling Nigeria ZOO \nThe Dubai returnees call it prisons\n\nIf Biafra do not come we have to confront our fears for sake and well being of our up springs.\n\nWe the youths have to fight,0
"The deportation of Almajaris to other states, from Kano, could explain why Nigerian elections may not be credible. #Almajiri #COVID19 #Nigerianelections #Electionrigging",0
"""@HAKEEMLECKY @ShehuSani @elrufai What do you want #Almajiri to be elevated to? It's better scraped out. It's an artificial creation of poverty and vulnerability on innocent children.""",0
Almajiri The endanger species https://t.co/e7ZJDHfJPp,0
"""@shammy_shammy_ I can't remember. Is Arne allowed in this account? \xf0\x9f\xa4\x94\xf0\x9f\x98\x80""",0
"""@NoahNwosu75 @bengbenro @McOlukunmi @elrufai @MBuhari Who invites you to the discussion taken place in Zoo Republic, can't you wait until they invite Biafraud citizen to the discussion, unrepentant wailer and hater.""",0
"@Sadiq_002 Your history reads violence, terrorism, looting, genocide, force, banditry, Jihadist, and evey nonsense not of God! What do you and your people continue to Nigeria besides everything evil! If history be told, you would quickly hide your Fulani nonsense identity! #FreeBiafra NOW! https://t.co/mIAh1IVdyV",1
"Again, Cross River Intercepts Truck Load of Almajiri Children @naijacenternews https://t.co/lFkL1Qt944 @realffk",0
"Almajiri will never be needed \xf0\x9f\x99\x85\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\nThis is not politics. Almajiri is a set of individuals with not good future plan and at the end they get into different types of crimes, the Gov is preventing that...The #Edumarshalls are enrolling them to schools and they too can become senators https://t.co/Sa1pgkBPYJ",0
